observation,analysis,n_clusters,variable,cluster,mean,stddev
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,4,0.30508786,0.0059676184
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,5,0.33720642,0.0063864207
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,727,6,0.36969087,0.014621901
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,1,0.076002516,0.0057265577
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,2,0.0686931,0.0052960007
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,3,0.08406243,0.001975089
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,4,0.05653269,0.0027570045
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,5,0.082693145,0.0029254179
20251016UTf-NEZ-West,275_395_502_619_631_645_673_727_889,6,889,6,0.086960435,0.0027488035
20251016UTf-SED,NH3_PCld,4,NH3,1,134.65466,18.35309
20251016UTf-SED,NH3_PCld,4,NH3,2,199.28726,25.77653
20251016UTf-SED,NH3_PCld,4,NH3,3,157.1281,16.049505
20251016UTf-SED,NH3_PCld,4,NH3,4,187.41002,13.877362
20251016UTf-SED,NH3_PCld,4,PCld,1,1921.2035,172.72163
20251016UTf-SED,NH3_PCld,4,PCld,2,1686.2164,152.18767
20251016UTf-SED,NH3_PCld,4,PCld,3,2596.1978,194.9749
20251016UTf-SED,NH3_PCld,4,PCld,4,2140.5798,159.50468
20251016UTf-SED,NH3_PCld,5,NH3,1,187.51471,13.892555
20251016UTf-SED,NH3_PCld,5,NH3,2,127.226585,14.411954
20251016UTf-SED,NH3_PCld,5,NH3,3,167.05382,13.335489
20251016UTf-SED,NH3_PCld,5,NH3,4,158.73465,15.166804
20251016UTf-SED,NH3_PCld,5,NH3,5,227.05617,16.035437
20251016UTf-SED,NH3_PCld,5,PCld,1,2157.9539,156.66908
20251016UTf-SED,NH3_PCld,5,PCld,2,1960.305,184.32568
20251016UTf-SED,NH3_PCld,5,PCld,3,1778.307,147.21329
20251016UTf-SED,NH3_PCld,5,PCld,4,2631.6787,184.52278
20251016UTf-SED,NH3_PCld,5,PCld,5,1705.875,207.50427
20251016UTf-SED,NH3_PCld,6,NH3,1,136.21472,14.397411
20251016UTf-SED,NH3_PCld,6,NH3,2,168.48947,13.10223
20251016UTf-SED,NH3_PCld,6,NH3,3,124.219536,13.763672
20251016UTf-SED,NH3_PCld,6,NH3,4,163.27353,13.587453
20251016UTf-SED,NH3_PCld,6,NH3,5,188.89554,13.69786
20251016UTf-SED,NH3_PCld,6,NH3,6,228.29349,15.838096
20251016UTf-SED,NH3_PCld,6,PCld,1,2196.426,127.38093
20251016UTf-SED,NH3_PCld,6,PCld,2,1784.0078,150.28227
20251016UTf-SED,NH3_PCld,6,PCld,3,1857.818,121.08566
20251016UTf-SED,NH3_PCld,6,PCld,4,2661.5244,170.66324
20251016UTf-SED,NH3_PCld,6,PCld,5,2155.9854,152.37292
20251016UTf-SED,NH3_PCld,6,PCld,6,1694.9609,210.30733
20251016UTf-SED,NH3_PCld_AOI_CI,4,NH3,1,136.2895,19.173939
20251016UTf-SED,NH3_PCld_AOI_CI,4,NH3,2,175.70393,20.300186
20251016UTf-SED,NH3_PCld_AOI_CI,4,NH3,3,135.25023,21.11034
20251016UTf-SED,NH3_PCld_AOI_CI,4,NH3,4,190.00935,21.752645
20251016UTf-SED,NH3_PCld_AOI_CI,4,PCld,1,1864.9485,160.55502
20251016UTf-SED,NH3_PCld_AOI_CI,4,PCld,2,2393.6353,299.79333
20251016UTf-SED,NH3_PCld_AOI_CI,4,PCld,3,1999.0176,204.43968
20251016UTf-SED,NH3_PCld_AOI_CI,4,PCld,4,1955.9827,273.7216
20251016UTf-SED,NH3_PCld_AOI_CI,4,AOI,1,0.20347059,0.016611181
20251016UTf-SED,NH3_PCld_AOI_CI,4,AOI,2,0.1869164,0.009687406
20251016UTf-SED,NH3_PCld_AOI_CI,4,AOI,3,0.15344164,0.012174521
20251016UTf-SED,NH3_PCld_AOI_CI,4,AOI,4,0.20052475,0.01732922
20251016UTf-SED,NH3_PCld_AOI_CI,4,CI,1,0.62970674,0.03784145
20251016UTf-SED,NH3_PCld_AOI_CI,4,CI,2,0.64455503,0.02261646
20251016UTf-SED,NH3_PCld_AOI_CI,4,CI,3,0.5653589,0.030782532
20251016UTf-SED,NH3_PCld_AOI_CI,4,CI,4,0.6938819,0.015656922
20251016UTf-SED,NH3_PCld_AOI_CI,5,NH3,1,181.11203,25.453749
20251016UTf-SED,NH3_PCld_AOI_CI,5,NH3,2,133.76799,21.166782
20251016UTf-SED,NH3_PCld_AOI_CI,5,NH3,3,129.48213,16.554432
20251016UTf-SED,NH3_PCld_AOI_CI,5,NH3,4,182.59299,20.829508
20251016UTf-SED,NH3_PCld_AOI_CI,5,NH3,5,136.22838,21.36781
20251016UTf-SED,NH3_PCld_AOI_CI,5,PCld,1,1845.7767,219.62572
20251016UTf-SED,NH3_PCld_AOI_CI,5,PCld,2,2072.7844,196.41724
20251016UTf-SED,NH3_PCld_AOI_CI,5,PCld,3,1848.4371,148.69447
20251016UTf-SED,NH3_PCld_AOI_CI,5,PCld,4,2310.9558,279.40463
20251016UTf-SED,NH3_PCld_AOI_CI,5,PCld,5,1897.3492,172.22092
20251016UTf-SED,NH3_PCld_AOI_CI,5,AOI,1,0.21316288,0.012957672
20251016UTf-SED,NH3_PCld_AOI_CI,5,AOI,2,0.16186106,0.010165061
20251016UTf-SED,NH3_PCld_AOI_CI,5,AOI,3,0.19655602,0.010594997
20251016UTf-SED,NH3_PCld_AOI_CI,5,AOI,4,0.18493406,0.009375915
20251016UTf-SED,NH3_PCld_AOI_CI,5,AOI,5,0.14381655,0.0072242455
20251016UTf-SED,NH3_PCld_AOI_CI,5,CI,1,0.68694437,0.01516418
20251016UTf-SED,NH3_PCld_AOI_CI,5,CI,2,0.5848455,0.022542583
20251016UTf-SED,NH3_PCld_AOI_CI,5,CI,3,0.61023307,0.02188007
20251016UTf-SED,NH3_PCld_AOI_CI,5,CI,4,0.6679239,0.03485689
20251016UTf-SED,NH3_PCld_AOI_CI,5,CI,5,0.5419781,0.023819089
20251016UTf-SED,NH3_PCld_AOI_CI,6,NH3,1,188.6349,15.730299
20251016UTf-SED,NH3_PCld_AOI_CI,6,NH3,2,134.38457,20.379057
20251016UTf-SED,NH3_PCld_AOI_CI,6,NH3,3,224.73305,20.063908
20251016UTf-SED,NH3_PCld_AOI_CI,6,NH3,4,160.12428,16.30593
20251016UTf-SED,NH3_PCld_AOI_CI,6,NH3,5,172.46455,16.8563
20251016UTf-SED,NH3_PCld_AOI_CI,6,NH3,6,128.87071,16.596571
20251016UTf-SED,NH3_PCld_AOI_CI,6,PCld,1,2191.583,184.41179
20251016UTf-SED,NH3_PCld_AOI_CI,6,PCld,2,1997.7487,204.50017
20251016UTf-SED,NH3_PCld_AOI_CI,6,PCld,3,1770.9138,279.55762
20251016UTf-SED,NH3_PCld_AOI_CI,6,PCld,4,2644.8313,202.77838
20251016UTf-SED,NH3_PCld_AOI_CI,6,PCld,5,1870.1729,215.74953
20251016UTf-SED,NH3_PCld_AOI_CI,6,PCld,6,1848.4381,144.2331
20251016UTf-SED,NH3_PCld_AOI_CI,6,AOI,1,0.18318847,0.008268945
20251016UTf-SED,NH3_PCld_AOI_CI,6,AOI,2,0.15277116,0.011657569
20251016UTf-SED,NH3_PCld_AOI_CI,6,AOI,3,0.1962204,0.01676964
20251016UTf-SED,NH3_PCld_AOI_CI,6,AOI,4,0.19243146,0.0092927
20251016UTf-SED,NH3_PCld_AOI_CI,6,AOI,5,0.21531995,0.012146811
20251016UTf-SED,NH3_PCld_AOI_CI,6,AOI,6,0.19544724,0.01141065
20251016UTf-SED,NH3_PCld_AOI_CI,6,CI,1,0.67912585,0.023810428
20251016UTf-SED,NH3_PCld_AOI_CI,6,CI,2,0.563639,0.029522562
20251016UTf-SED,NH3_PCld_AOI_CI,6,CI,3,0.7104421,0.011089669
20251016UTf-SED,NH3_PCld_AOI_CI,6,CI,4,0.6219655,0.012354373
20251016UTf-SED,NH3_PCld_AOI_CI,6,CI,5,0.6840026,0.013994714
20251016UTf-SED,NH3_PCld_AOI_CI,6,CI,6,0.6097053,0.021829015
20251016UTf-SED,AOI_CI,4,AOI,1,0.18363942,0.008274504
20251016UTf-SED,AOI_CI,4,AOI,2,0.15102324,0.009776839
20251016UTf-SED,AOI_CI,4,AOI,3,0.21581104,0.010561291
20251016UTf-SED,AOI_CI,4,AOI,4,0.19202614,0.011452292
20251016UTf-SED,AOI_CI,4,CI,1,0.68748635,0.022230243
20251016UTf-SED,AOI_CI,4,CI,2,0.55926734,0.025594821
20251016UTf-SED,AOI_CI,4,CI,3,0.68631434,0.015594395
20251016UTf-SED,AOI_CI,4,CI,4,0.61580014,0.018405166
20251016UTf-SED,AOI_CI,5,AOI,1,0.15118854,0.009938456
20251016UTf-SED,AOI_CI,5,AOI,2,0.2027452,0.005976852
20251016UTf-SED,AOI_CI,5,AOI,3,0.22010963,0.008950297
20251016UTf-SED,AOI_CI,5,AOI,4,0.18165958,0.006891104
20251016UTf-SED,AOI_CI,5,AOI,5,0.19082251,0.01077028
20251016UTf-SED,AOI_CI,5,CI,1,0.55950254,0.025625866
20251016UTf-SED,AOI_CI,5,CI,2,0.67078006,0.020222938
20251016UTf-SED,AOI_CI,5,CI,3,0.69127935,0.013080387
20251016UTf-SED,AOI_CI,5,CI,4,0.68695885,0.023121638
20251016UTf-SED,AOI_CI,5,CI,5,0.612942,0.016405994
20251016UTf-SED,AOI_CI,6,AOI,1,0.19085385,0.011254307
20251016UTf-SED,AOI_CI,6,AOI,2,0.1573385,0.007180699
20251016UTf-SED,AOI_CI,6,AOI,3,0.22158024,0.008298814
20251016UTf-SED,AOI_CI,6,AOI,4,0.18134159,0.006699915
20251016UTf-SED,AOI_CI,6,AOI,5,0.20309153,0.0062530614
20251016UTf-SED,AOI_CI,6,AOI,6,0.142479,0.006420246
20251016UTf-SED,AOI_CI,6,CI,1,0.61342186,0.01649373
20251016UTf-SED,AOI_CI,6,CI,2,0.57385504,0.013448949
20251016UTf-SED,AOI_CI,6,CI,3,0.6916763,0.012896452
20251016UTf-SED,AOI_CI,6,CI,4,0.6866058,0.023325782
20251016UTf-SED,AOI_CI,6,CI,5,0.67549825,0.019861387
20251016UTf-SED,AOI_CI,6,CI,6,0.5379662,0.022528095
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,275,1,0.32820275,0.0039540343
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,275,2,0.31911442,0.0034482398
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,275,3,0.33678484,0.005270697
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,275,4,0.329396,0.0036452315
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,395,1,0.43316892,0.04639642
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,395,2,0.38778543,0.021615697
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,395,3,0.3370421,0.017528998
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,395,4,0.44713828,0.011727323
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,502,1,0.6429596,0.0633644
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,502,2,0.6045251,0.030458335
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,502,3,0.5143055,0.02588107
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,502,4,0.6662479,0.014275515
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,619,1,0.5646162,0.02926053
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,619,2,0.51990026,0.019719401
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,619,3,0.509996,0.020358205
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,619,4,0.5554472,0.015357235
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,631,1,0.66483355,0.03225554
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,631,2,0.6409531,0.018874211
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,631,3,0.6090577,0.02194001
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,631,4,0.6686558,0.016125076
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,645,1,0.62081265,0.025218569
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,645,2,0.57934874,0.016136475
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,645,3,0.57212514,0.023188965
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,645,4,0.60636735,0.01578138
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,673,1,0.70635974,0.032883137
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,673,2,0.6805822,0.020616835
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,673,3,0.65010095,0.026095014
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,673,4,0.71144277,0.017576367
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,727,1,0.3330368,0.012075657
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,727,2,0.2915198,0.008859354
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,727,3,0.2931054,0.008470008
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,727,4,0.3065749,0.009882147
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,889,1,0.06796119,0.0043375576
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,889,2,0.0609572,0.0026842393
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,889,3,0.051736172,0.0036869808
20251016UTf-SED,275_395_502_619_631_645_673_727_889,4,889,4,0.06140472,0.00327316
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,275,1,0.32717705,0.003197204
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,275,2,0.33837378,0.0038053938
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,275,3,0.32011068,0.0041110553
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,275,4,0.33017975,0.0035332944
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,275,5,0.3289939,0.0049865805
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,395,1,0.4621043,0.023077697
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,395,2,0.33490345,0.01799513
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,395,3,0.39681318,0.023616059
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,395,4,0.4472752,0.008974583
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,395,5,0.36842552,0.017557008
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,502,1,0.68326527,0.029490098
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,502,2,0.5129618,0.027309487
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,502,3,0.6168303,0.030207425
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,502,4,0.66547537,0.0124121765
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,502,5,0.5535919,0.02565646
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,619,1,0.5787864,0.021806117
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,619,2,0.5127529,0.020839103
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,619,3,0.52725327,0.021593247
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,619,4,0.5532516,0.015231869
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,619,5,0.52104765,0.019074313
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,631,1,0.68323916,0.020160137
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,631,2,0.6109011,0.023254633
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,631,3,0.64831215,0.018915214
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,631,4,0.66664094,0.016085045
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,631,5,0.6195053,0.0154402135
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,645,1,0.6315855,0.020566797
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,645,2,0.574849,0.023873767
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,645,3,0.5852029,0.018370148
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,645,4,0.60383904,0.015908929
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,645,5,0.58340263,0.018788412
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,673,1,0.7249595,0.021030929
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,673,2,0.65214795,0.02770769
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,673,3,0.68868226,0.020995293
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,673,4,0.70966804,0.017985228
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,673,5,0.66009563,0.015968708
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,727,1,0.33464742,0.01414642
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,727,2,0.2939903,0.00850728
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,727,3,0.29296166,0.009299912
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,727,4,0.30426937,0.008608765
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,727,5,0.3127497,0.017232258
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,889,1,0.069677226,0.0032794946
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,889,2,0.05066005,0.0028548473
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,889,3,0.060306676,0.0027289693
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,889,4,0.060503043,0.0023589449
20251016UTf-SED,275_395_502_619_631_645_673_727_889,5,889,5,0.06208674,0.003582368
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,275,1,0.3272099,0.0032088037
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,275,2,0.3207119,0.004064609
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,275,3,0.33845466,0.0038535967
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,275,4,0.33040154,0.008339488
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,275,5,0.33036944,0.0034292853
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,275,6,0.3303053,0.0043185498
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,395,1,0.46293813,0.022302205
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,395,2,0.40112206,0.022674682
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,395,3,0.33637035,0.019202929
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,395,4,0.34263828,0.01414212
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,395,5,0.44767165,0.008630329
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,395,6,0.37765282,0.016534766
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,502,1,0.6843538,0.028478123
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,502,2,0.62265503,0.028227674
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,502,3,0.5183687,0.028112082
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,502,4,0.51593065,0.026459027
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,502,5,0.66549224,0.0124149425
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,502,6,0.5664178,0.02286739
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,619,1,0.5790948,0.021783434
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,619,2,0.5307343,0.02172602
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,619,3,0.5195608,0.017932042
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,619,4,0.49182153,0.009253072
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,619,5,0.5528052,0.015209152
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,619,6,0.533044,0.0102246525
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,631,1,0.68374693,0.019891292
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,631,2,0.65166116,0.018252252
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,631,3,0.61824554,0.020341482
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,631,4,0.5945597,0.015117148
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,631,5,0.6661932,0.016012285
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,631,6,0.62803125,0.010989084
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,645,1,0.63174564,0.020678185
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,645,2,0.58789593,0.018899424
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,645,3,0.5828029,0.02020355
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,645,4,0.5528124,0.012565013
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,645,5,0.6032734,0.01584012
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,645,6,0.5947823,0.009735628
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,673,1,0.7254835,0.020745745
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,673,2,0.69220406,0.020597165
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,673,3,0.6605918,0.024690786
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,673,4,0.6330296,0.016721573
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,673,5,0.70918655,0.017965373
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,673,6,0.66910475,0.0109133115
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,727,1,0.33451408,0.014435131
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,727,2,0.29371154,0.0099480385
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,727,3,0.29686144,0.0072312728
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,727,4,0.28613743,0.0057708006
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,727,5,0.30395904,0.008480038
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,727,6,0.32397848,0.0061004213
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,889,1,0.069661565,0.0033492232
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,889,2,0.060014036,0.0025650216
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,889,3,0.050331414,0.003029505
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,889,4,0.05626359,0.004468656
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,889,5,0.06043764,0.0023066625
20251016UTf-SED,275_395_502_619_631_645_673_727_889,6,889,6,0.06370062,0.002903895
