REC_NO,OBJECT,REGION,DATE,UT,ERR_UT,JD,LONG_1,LONG_2,LONG_3,LONG_SYST,ERR_LONG,SYSTEM,PHASE,LAT,ERR_LAT,INFO,MEAS,CHANNEL,INSTR,MAGN,ORIE,OBSERVER
3058,DC1_PROJ,L1,6/19/2022,18:01.2,,2459750.251,337.4,347.7,251.9,337.4,,1,11.7,6.5,,,ada,colo,,,,&Miyaz_5
3059,DC3_PROJ,L1,6/19/2022,18:01.2,,2459750.251,38.3,48.7,312.9,38.3,,1,11.7,6.8,,,ada,colo,,,,&Miyaz_5
3060,DC2_PROJ,L1,6/19/2022,18:01.2,,2459750.251,0.9,11.3,275.5,0.9,,1,11.7,7.2,,,ada,colo,,,,&Miyaz_5
3061,DC2_PROJ,L1,6/19/2022,20:19.4,,2459750.347,73.2,82.8,347.1,73.2,,1,11.7,6.6,,,ada,colo,,,,&Miyaz_5
3062,DC3_PROJ,L1,6/19/2022,20:19.4,,2459750.347,105,114.6,18.9,105,,1,11.7,7,,,ada,colo,,,,&Miyaz_5
3063,DC3_PROJ,L1,6/19/2022,20:19.4,,2459750.347,46.9,56.5,320.8,46.9,,1,11.7,7.4,,,ada,colo,,,,&Miyaz_5
3064,DC2_PROJ,L1,6/19/2022,20:19.4,,2459750.347,113.7,123.3,27.6,113.7,,1,11.7,7.5,,,ada,colo,,,,&Miyaz_5
3065,DC2_PROJ,L1,6/19/2022,20:19.4,,2459750.347,57.3,66.9,331.1,57.3,,1,11.7,7.7,,,ada,colo,,,,&Miyaz_5
3066,DC2_PROJ,L1,6/19/2022,20:19.4,,2459750.347,94.4,104.1,8.3,94.4,,1,11.7,7.9,,,ada,colo,,,,&Miyaz_5
3067,DC2_PROJ,L1,6/19/2022,20:19.4,,2459750.347,98.4,108,12.3,98.4,,1,11.7,7.9,,,ada,colo,,,,&Miyaz_5
3068,DC3_PROJ,L1,6/20/2022,19:19.2,,2459751.305,174.6,176.9,81.5,174.6,,1,11.7,7.5,,,ada,colo,,,,&Miyaz_5
3069,DC3_PROJ,L1,6/20/2022,19:19.2,,2459751.305,167.9,170.2,74.7,167.9,,1,11.7,7.7,,,ada,colo,,,,&Miyaz_5
3070,DC2_PROJ,L1,6/20/2022,19:19.2,,2459751.305,194.5,196.8,101.3,194.5,,1,11.7,7.9,,,ada,colo,,,,&Miyaz_5
3071,DC3_PROJ,L1,6/20/2022,19:19.2,,2459751.305,182.3,184.6,89.1,182.3,,1,11.7,8,,,ada,colo,,,,&Miyaz_5
3072,DC2_PROJ,L2,6/20/2022,19:19.2,,2459751.305,188.2,190.5,95,188.2,,1,11.7,8.1,,,ada,colo,,,,&Miyaz_5
3073,DC2_PROJ,L2,6/20/2022,19:19.2,,2459751.305,202.9,205.2,109.7,202.9,,1,11.7,8.1,,,ada,colo,,,,&Miyaz_5
3074,DC2_PROJ,L1,6/20/2022,20:27.1,,2459751.352,214,216,120.5,214,,1,11.7,5.6,,,ada,colo,,,,&Miyaz_5
3075,DC2_PROJ,L1,6/20/2022,20:27.1,,2459751.352,233,234.9,139.4,233,,1,11.7,5.9,,,ada,colo,,,,&Miyaz_5
3076,DC1_PROJ,L1,6/20/2022,20:27.1,,2459751.352,289.2,291.2,195.7,289.2,,1,11.7,6.9,,,ada,colo,,,,&Miyaz_5
3077,DC1_PROJ,L1,6/20/2022,20:27.1,,2459751.352,234.4,236.3,140.9,234.4,,1,11.7,7.2,,,ada,colo,,,,&Miyaz_5
3078,DC3_PROJ,L2,6/20/2022,20:27.1,,2459751.352,296.8,298.8,203.3,296.8,,1,11.7,8.7,,,ada,colo,,,,&Miyaz_5
3079,DC2_PROJ,L1,6/21/2022,19:04.6,,2459752.295,313.7,308.5,213.2,313.7,,1,11.7,7.6,,,ada,colo,,,,&Miyaz_5
3080,DC2_PROJ,L2,6/21/2022,19:04.6,,2459752.295,320.1,314.9,219.7,320.1,,1,11.7,9.8,,,ada,colo,,,,&Miyaz_5
3081,DC2_PROJ,L1,6/21/2022,19:18.0,,2459752.304,337.2,331.9,236.7,337.2,,1,11.7,6.3,,,ada,colo,,,,&Miyaz_5
3082,DC3_PROJ,L1,6/21/2022,19:18.0,,2459752.304,13.5,8.2,273,13.5,,1,11.7,7,,,ada,colo,,,,&Miyaz_5
3083,DC2_PROJ,L1,6/21/2022,19:18.0,,2459752.304,32.8,27.5,292.2,32.8,,1,11.7,7.2,,,ada,colo,,,,&Miyaz_5
3084,DC3_PROJ,L1,6/21/2022,19:18.0,,2459752.304,27.9,22.5,287.3,27.9,,1,11.7,7.4,,,ada,colo,,,,&Miyaz_5
3085,DC1_PROJ,L1,6/21/2022,20:18.2,,2459752.346,45.2,39.5,304.3,45.2,,1,11.7,7.4,,,ada,colo,,,,&Miyaz_5
3086,DC1_PROJ,L1,6/21/2022,20:18.2,,2459752.346,79.2,73.6,338.4,79.2,,1,11.7,7.5,,,ada,colo,,,,&Miyaz_5
3087,DC1_PROJ,L1,6/21/2022,20:18.2,,2459752.346,62.2,56.6,321.4,62.2,,1,11.7,7.8,,,ada,colo,,,,&Miyaz_5
3088,DC1_PROJ,L1,6/22/2022,19:01.9,,2459753.293,153,140.2,45.2,153,,1,11.8,6.7,,,ada,colo,,,,&Miyaz_5
3089,DC3_PROJ,L1,6/22/2022,19:01.9,,2459753.293,173.4,160.5,65.6,173.4,,1,11.8,7.7,,,ada,colo,,,,&Miyaz_5
3090,DC3_PROJ,L1,6/22/2022,19:01.9,,2459753.293,177.7,164.8,69.8,177.7,,1,11.8,7.7,,,ada,colo,,,,&Miyaz_5
3091,DC3_PROJ,L1,6/22/2022,19:01.9,,2459753.293,165.7,152.9,57.9,165.7,,1,11.8,7.8,,,ada,colo,,,,&Miyaz_5
3092,DC2_PROJ,L1,6/22/2022,19:01.9,,2459753.293,184.9,172.1,77.1,184.9,,1,11.8,7.8,,,ada,colo,,,,&Miyaz_5
3093,DC1_PROJ,L2,6/22/2022,19:01.9,,2459753.293,126.2,113.4,18.4,126.2,,1,11.8,8.1,,,ada,colo,,,,&Miyaz_5
3094,DC3_PROJ,L2,6/22/2022,19:01.9,,2459753.293,161.8,148.9,54,161.8,,1,11.8,8.1,,,ada,colo,,,,&Miyaz_5
3095,DC1_PROJ,L2,6/22/2022,19:01.9,,2459753.293,135.7,122.8,27.9,135.7,,1,11.8,8.3,,,ada,colo,,,,&Miyaz_5
3096,DC3_PROJ,L2,6/22/2022,19:01.9,,2459753.293,155.5,142.7,47.7,155.5,,1,11.8,9.1,,,ada,colo,,,,&Miyaz_5
3097,DC1_PROJ,L1,6/22/2022,20:21.6,,2459753.348,233.7,220.4,125.4,233.7,,1,11.8,7,,,ada,colo,,,,&Miyaz_5
3098,DC2_PROJ,L1,6/22/2022,20:21.6,,2459753.348,199.3,186,91,199.3,,1,11.8,8,,,ada,colo,,,,&Miyaz_5
3099,DC1_PROJ,L2,6/22/2022,20:21.6,,2459753.348,190.6,177.3,82.4,190.6,,1,11.8,8.1,,,ada,colo,,,,&Miyaz_5
3100,DC2_PROJ,L2,6/22/2022,20:21.6,,2459753.348,205.2,191.9,97,205.2,,1,11.8,8.3,,,ada,colo,,,,&Miyaz_5
3101,DC3_PROJ,L2,6/22/2022,20:21.6,,2459753.348,248,234.7,139.7,248,,1,11.8,8.3,,,ada,colo,,,,&Miyaz_5
3102,DC3_PROJ,L2,6/22/2022,20:21.6,,2459753.348,219.5,206.2,111.3,219.5,,1,11.8,8.4,,,ada,colo,,,,&Miyaz_5
3103,DC2_PROJ,L1,6/24/2022,18:05.0,,2459755.253,53.9,26,291.6,53.9,,1,11.8,7.8,,,ada,colo,,,,&Miyaz_5
3104,DC2_PROJ,L1,6/24/2022,18:05.0,,2459755.253,63.1,35.2,300.8,63.1,,1,11.8,7.9,,,ada,colo,,,,&Miyaz_5
3105,DC3_PROJ,L2,6/24/2022,18:05.0,,2459755.253,65,37.2,302.8,65,,1,11.8,8.1,,,ada,colo,,,,&Miyaz_5
3106,DC3_PROJ,L2,6/24/2022,18:05.0,,2459755.253,35.8,8,273.5,35.8,,1,11.8,8.2,,,ada,colo,,,,&Miyaz_5
3107,DC3_PROJ,L2,6/24/2022,18:05.0,,2459755.253,68.3,40.5,306.1,68.3,,1,11.8,8.5,,,ada,colo,,,,&Miyaz_5
3108,DC1_PROJ,L1,6/24/2022,19:00.6,,2459755.292,73.9,45.8,311.4,73.9,,1,11.8,7.3,,,ada,colo,,,,&Miyaz_5
3109,DC1_PROJ,L1,6/24/2022,19:00.6,,2459755.292,103.3,75.2,340.8,103.3,,1,11.8,7.4,,,ada,colo,,,,&Miyaz_5
3110,DC1_PROJ,L1,6/24/2022,19:00.6,,2459755.292,88.8,60.7,326.3,88.8,,1,11.8,7.5,,,ada,colo,,,,&Miyaz_5
3111,DC3_PROJ,L1,6/24/2022,19:00.6,,2459755.292,84.1,56,321.5,84.1,,1,11.8,8,,,ada,colo,,,,&Miyaz_5
3112,DC1_PROJ,L1,6/24/2022,19:00.6,,2459755.292,122.9,94.8,0.4,122.9,,1,11.8,8,,,ada,colo,,,,&Miyaz_5
3113,DC1_PROJ,L1,6/24/2022,19:00.6,,2459755.292,132,103.9,9.5,132,,1,11.8,8,,,ada,colo,,,,&Miyaz_5
3114,DC3_PROJ,L1,6/24/2022,19:00.6,,2459755.292,145.7,117.5,23.1,145.7,,1,11.8,8,,,ada,colo,,,,&Miyaz_5
3115,DC1_PROJ,L1,6/24/2022,20:26.0,,2459755.351,189.3,160.7,66.3,189.3,,1,11.8,7.7,,,ada,colo,,,,&Miyaz_5
3116,DC2_PROJ,L2,6/24/2022,20:26.0,,2459755.351,171.4,142.8,48.4,171.4,,1,11.8,8.2,,,ada,colo,,,,&Miyaz_5
3117,DC2_PROJ,L2,6/24/2022,20:26.0,,2459755.351,159.9,131.3,36.9,159.9,,1,11.8,8.3,,,ada,colo,,,,&Miyaz_5
3118,DC2_PROJ,L2,6/24/2022,20:26.0,,2459755.351,164.2,135.6,41.2,164.2,,1,11.8,8.3,,,ada,colo,,,,&Miyaz_5
3119,DC2_PROJ,L2,6/24/2022,20:26.0,,2459755.351,156.8,128.2,33.8,156.8,,1,11.8,9.2,,,ada,colo,,,,&Miyaz_5
3120,DC3_PROJ,L2,6/24/2022,20:26.0,,2459755.351,154.2,125.6,31.2,154.2,,1,11.8,9.4,,,ada,colo,,,,&Miyaz_5
3121,DC2_PROJ,L1,6/25/2022,18:22.2,,2459756.265,262.8,227.3,133.1,262.8,,1,11.8,7.9,,,ada,colo,,,,&Miyaz_5
3122,DC1_PROJ,L1,6/25/2022,20:25.4,,2459756.351,336.5,300.3,206.2,336.5,,1,11.8,5.8,,,ada,colo,,,,&Miyaz_5
3123,DC1_PROJ,L1,6/25/2022,20:25.4,,2459756.351,287.6,251.4,157.3,287.6,,1,11.8,6.4,,,ada,colo,,,,&Miyaz_5
3124,DC1_PROJ,L1,6/25/2022,20:25.4,,2459756.351,310.8,274.6,180.5,310.8,,1,11.8,6.9,,,ada,colo,,,,&Miyaz_5
3125,DC2_PROJ,L2,6/25/2022,20:25.4,,2459756.351,299.7,263.5,169.3,299.7,,1,11.8,8.2,,,ada,colo,,,,&Miyaz_5
3126,DC3_PROJ,L2,6/25/2022,20:25.4,,2459756.351,296.7,260.5,166.4,296.7,,1,11.8,8.5,,,ada,colo,,,,&Miyaz_5
3127,DC3_PROJ,L2,6/25/2022,20:25.4,,2459756.351,316.5,280.3,186.2,316.5,,1,11.8,8.6,,,ada,colo,,,,&Miyaz_5
3128,DC1_PROJ,L1,6/26/2022,19:20.3,,2459757.306,99.5,56,322.1,99.5,,1,11.8,7,,,ada,colo,,,,&Miyaz_5
3129,DC1_PROJ,L1,6/26/2022,19:20.3,,2459757.306,69.4,26,292.1,69.4,,1,11.8,7.2,,,ada,colo,,,,&Miyaz_5
3130,DC2_PROJ,L1,6/26/2022,19:20.3,,2459757.306,84,40.5,306.6,84,,1,11.8,7.5,,,ada,colo,,,,&Miyaz_5
3131,DC3_PROJ,L1,6/26/2022,19:20.3,,2459757.306,108.1,64.7,330.8,108.1,,1,11.8,7.7,,,ada,colo,,,,&Miyaz_5
3132,DC1_PROJ,L2,6/26/2022,19:20.3,,2459757.306,47.7,4.2,270.3,47.7,,1,11.8,8.2,,,ada,colo,,,,&Miyaz_5
3133,DC3_PROJ,L2,6/26/2022,19:20.3,,2459757.306,102.4,58.9,325,102.4,,1,11.8,8.2,,,ada,colo,,,,&Miyaz_5
3134,DC3_PROJ,L2,6/26/2022,19:20.3,,2459757.306,119.5,76.1,342.2,119.5,,1,11.8,8.2,,,ada,colo,,,,&Miyaz_5
3135,DC3_PROJ,L2,6/26/2022,19:20.3,,2459757.306,114.1,70.6,336.7,114.1,,1,11.8,8.3,,,ada,colo,,,,&Miyaz_5
3136,DC2_PROJ,K2,6/27/2022,18:09.7,,2459758.257,194.7,144,50.4,194.7,,1,11.8,1.5,,,ada,colo,,,,&Miyaz_5
3137,DC2_PROJ,L1,6/27/2022,18:09.7,,2459758.257,235.2,184.5,90.8,235.2,,1,11.8,6.7,,,ada,colo,,,,&Miyaz_5
3138,DC1_PROJ,L1,6/27/2022,18:09.7,,2459758.257,198.3,147.5,53.9,198.3,,1,11.8,7.6,,,ada,colo,,,,&Miyaz_5
3139,DC1_PROJ,L1,6/27/2022,18:09.7,,2459758.257,184.9,134.1,40.5,184.9,,1,11.8,7.7,,,ada,colo,,,,&Miyaz_5
3140,DC2_PROJ,L1,6/27/2022,18:09.7,,2459758.257,169,118.3,24.6,169,,1,11.8,8,,,ada,colo,,,,&Miyaz_5
3141,DC3_PROJ,L2,6/27/2022,18:09.7,,2459758.257,150.4,99.7,6,150.4,,1,11.8,8.9,,,ada,colo,,,,&Miyaz_5
3142,DC1_PROJ,L1,6/27/2022,20:25.2,,2459758.351,286.9,235.4,141.8,286.9,,1,11.8,7.3,,,ada,colo,,,,&Miyaz_5
3143,DC3_PROJ,L1,6/27/2022,20:25.2,,2459758.351,297.7,246.2,152.6,297.7,,1,11.8,7.9,,,ada,colo,,,,&Miyaz_5
3144,DC1_PROJ,L2,6/27/2022,20:25.2,,2459758.351,304,252.5,158.9,304,,1,11.8,8.5,,,ada,colo,,,,&Miyaz_5
3145,DC1_PROJ,L1,6/28/2022,18:12.5,,2459759.259,339.2,280.8,187.4,339.2,,1,11.8,6.2,,,ada,colo,,,,&Miyaz_5
3146,DC1_PROJ,L1,6/28/2022,18:12.5,,2459759.259,307.7,249.3,155.9,307.7,,1,11.8,6.8,,,ada,colo,,,,&Miyaz_5
3147,DC2_PROJ,L1,6/28/2022,18:12.5,,2459759.259,351.5,293.1,199.7,351.5,,1,11.8,7.5,,,ada,colo,,,,&Miyaz_5
3148,DC2_PROJ,L1,6/28/2022,18:12.5,,2459759.259,355.6,297.2,203.8,355.6,,1,11.8,7.6,,,ada,colo,,,,&Miyaz_5
3149,DC1_PROJ,L2,6/28/2022,18:12.5,,2459759.259,5,306.7,213.3,5,,1,11.8,8.2,,,ada,colo,,,,&Miyaz_5
3150,DC2_PROJ,L1,6/28/2022,19:34.1,,2459759.315,21.3,322.5,229.2,21.3,,1,11.8,6.9,,,ada,colo,,,,&Miyaz_5
3151,DC3_PROJ,L1,6/28/2022,19:34.1,,2459759.315,35.3,336.5,243.1,35.3,,1,11.8,7.3,,,ada,colo,,,,&Miyaz_5
3152,DC2_PROJ,L1,6/28/2022,20:31.0,,2459759.355,67.6,8.5,275.2,67.6,,1,11.8,6.7,,,ada,colo,,,,&Miyaz_5
3153,DC1_PROJ,L1,6/28/2022,20:31.0,,2459759.355,80.5,21.4,288,80.5,,1,11.8,7.3,,,ada,colo,,,,&Miyaz_5
3154,DC1_PROJ,L1,6/28/2022,20:31.0,,2459759.355,94.5,35.4,302.1,94.5,,1,11.8,7.3,,,ada,colo,,,,&Miyaz_5
3155,DC2_PROJ,L1,6/28/2022,20:31.0,,2459759.355,45.7,346.6,253.2,45.7,,1,11.8,7.4,,,ada,colo,,,,&Miyaz_5
3156,DC2_PROJ,L1,6/28/2022,20:31.0,,2459759.355,99.3,40.1,306.8,99.3,,1,11.8,7.7,,,ada,colo,,,,&Miyaz_5
3157,DC2_PROJ,L1,6/28/2022,20:31.0,,2459759.355,116.9,57.7,324.4,116.9,,1,11.8,7.7,,,ada,colo,,,,&Miyaz_5
3158,DC3_PROJ,L1,6/28/2022,20:31.0,,2459759.355,104.2,45.1,311.7,104.2,,1,11.8,8,,,ada,colo,,,,&Miyaz_5
3159,DC2_PROJ,L2,6/28/2022,20:31.0,,2459759.355,110.9,51.8,318.4,110.9,,1,11.8,8.1,,,ada,colo,,,,&Miyaz_5
3160,DC1_PROJ,L1,6/29/2022,18:02.7,,2459760.252,134.2,68.3,335.2,134.2,,1,11.8,6.3,,,ada,ired,,,,&Miyaz_5
3161,DC3_PROJ,L1,6/29/2022,18:02.7,,2459760.252,168.2,102.3,9.2,168.2,,1,11.8,7.6,,,ada,ired,,,,&Miyaz_5
3162,DC2_PROJ,L1,6/29/2022,18:02.7,,2459760.252,110.6,44.6,311.5,110.6,,1,11.8,7.9,,,ada,ired,,,,&Miyaz_5
3163,DC2_PROJ,L1,6/29/2022,18:02.7,,2459760.252,116.1,50.1,317,116.1,,1,11.8,8,,,ada,ired,,,,&Miyaz_5
3164,DC3_PROJ,L1,6/29/2022,19:09.0,,2459760.298,152.5,86.2,353.1,152.5,,1,11.8,8,,,ada,colo,,,,&Miyaz_5
3165,DC2_PROJ,L1,6/29/2022,20:18.0,,2459760.346,219.1,152.4,59.3,219.1,,1,11.8,5.4,,,ada,colo,,,,&Miyaz_5
3166,DC3_PROJ,L1,6/29/2022,20:18.0,,2459760.346,202.2,135.6,42.5,202.2,,1,11.8,6.6,,,ada,colo,,,,&Miyaz_5
3167,DC2_PROJ,L1,6/29/2022,20:18.0,,2459760.346,238.9,172.2,79.2,238.9,,1,11.8,6.6,,,ada,colo,,,,&Miyaz_5
3168,DC3_PROJ,L1,6/29/2022,20:18.0,,2459760.346,250.6,183.9,90.8,250.6,,1,11.8,7.8,,,ada,colo,,,,&Miyaz_5
3169,DC3_PROJ,L2,6/29/2022,20:18.0,,2459760.346,264.1,197.4,104.3,264.1,,1,11.8,8.3,,,ada,colo,,,,&Miyaz_5
3170,DC2_PROJ,L1,7/3/2022,17:37.3,,2459764.234,7.9,271.5,179.5,7.9,,1,11.8,7.9,,,ada,colo,,,,&Miyaz_5
3171,DC2_PROJ,L1,7/3/2022,18:05.9,,2459764.254,54.7,318.2,226.2,54.7,,1,11.8,6.8,,,ada,colo,,,,&Miyaz_5
3172,DC3_PROJ,L1,7/3/2022,18:05.9,,2459764.254,40.2,303.7,211.6,40.2,,1,11.8,7,,,ada,colo,,,,&Miyaz_5
3173,DC1_PROJ,L1,7/3/2022,18:05.9,,2459764.254,69.8,333.3,241.3,69.8,,1,11.8,7.1,,,ada,colo,,,,&Miyaz_5
3174,DC1_PROJ,L1,7/3/2022,18:05.9,,2459764.254,84.2,347.7,255.7,84.2,,1,11.8,7.6,,,ada,colo,,,,&Miyaz_5
3175,DC2_PROJ,L1,7/3/2022,18:05.9,,2459764.254,96.4,359.9,267.8,96.4,,1,11.8,7.9,,,ada,colo,,,,&Miyaz_5
3176,DC1_PROJ,L1,7/3/2022,18:48.4,,2459764.284,108.3,11.5,279.5,108.3,,1,11.8,7.5,,,ada,colo,,,,&Miyaz_5
3177,DC1_PROJ,L1,7/3/2022,20:06.8,,2459764.338,125.5,28.3,296.3,125.5,,1,11.8,6.4,,,ada,colo,,,,&Miyaz_5
3178,DC2_PROJ,L1,7/3/2022,20:06.8,,2459764.338,162.7,65.6,333.6,162.7,,1,11.8,7,,,ada,colo,,,,&Miyaz_5
3179,DC3_PROJ,L1,7/3/2022,20:06.8,,2459764.338,170.9,73.8,341.7,170.9,,1,11.8,7.9,,,ada,colo,,,,&Miyaz_5
3180,DC3_PROJ,L2,7/3/2022,20:06.8,,2459764.338,134.2,37,305,134.2,,1,11.8,8.2,,,ada,colo,,,,&Miyaz_5
3181,DC3_PROJ,L1,7/4/2022,17:53.4,,2459765.245,205.6,101.5,9.7,205.6,,1,11.8,5.2,,,ada,colo,,,,&Miyaz_5
3182,DC3_PROJ,L2,7/4/2022,18:53.7,,2459765.287,247.6,143.2,51.5,247.6,,1,11.8,8.1,,,ada,colo,,,,&Miyaz_5
3183,DC2_PROJ,L1,7/4/2022,20:16.4,,2459765.345,332.2,227.4,135.6,332.2,,1,11.8,6.7,,,ada,colo,,,,&Miyaz_5
3184,DC3_PROJ,L1,7/4/2022,20:16.4,,2459765.345,275.6,170.8,79,275.6,,1,11.8,6.9,,,ada,colo,,,,&Miyaz_5
3185,DC2_PROJ,L1,7/4/2022,20:16.4,,2459765.345,288.4,183.6,91.9,288.4,,1,11.8,6.9,,,ada,colo,,,,&Miyaz_5
3186,DC3_PROJ,L1,7/4/2022,20:16.4,,2459765.345,325.5,220.6,128.9,325.5,,1,11.8,6.9,,,ada,colo,,,,&Miyaz_5
3187,DC1_PROJ,L1,7/4/2022,20:16.4,,2459765.345,308.8,203.9,112.2,308.8,,1,11.8,7.1,,,ada,colo,,,,&Miyaz_5
3188,DC2_PROJ,L2,7/4/2022,20:16.4,,2459765.345,296.5,191.7,99.9,296.5,,1,11.8,8.3,,,ada,colo,,,,&Miyaz_5
3189,DC3_PROJ,L1,7/5/2022,19:31.5,,2459766.314,107.8,355.6,264.1,107.8,,1,11.8,6.6,,,ada,colo,,,,&Miyaz_5
3190,DC2_PROJ,L1,7/5/2022,19:31.5,,2459766.314,47.4,295.2,203.7,47.4,,1,11.8,7.2,,,ada,colo,,,,&Miyaz_5
3191,DC1_PROJ,L1,7/5/2022,19:31.5,,2459766.314,80.4,328.2,236.7,80.4,,1,11.8,7.3,,,ada,colo,,,,&Miyaz_5
3192,DC2_PROJ,L1,7/5/2022,19:31.5,,2459766.314,66.9,314.6,223.2,66.9,,1,11.8,7.4,,,ada,colo,,,,&Miyaz_5
3193,DC1_PROJ,L1,7/5/2022,19:31.5,,2459766.314,92.6,340.4,248.9,92.6,,1,11.8,7.4,,,ada,colo,,,,&Miyaz_5
3194,DC2_PROJ,L1,7/5/2022,20:32.2,,2459766.356,121.3,8.7,277.3,121.3,,1,11.8,6.5,,,ada,colo,,,,&Miyaz_5
3195,DC3_PROJ,L1,7/5/2022,20:32.2,,2459766.356,131.7,19.1,287.6,131.7,,1,11.8,7.9,,,ada,colo,,,,&Miyaz_5
3196,DC3_PROJ,L1,7/6/2022,17:40.1,,2459767.236,157.6,38.3,307.1,157.6,,1,11.7,6.4,,,ada,colo,,,,&Miyaz_5
3197,DC2_PROJ,L1,7/6/2022,17:40.1,,2459767.236,163.5,44.2,313,163.5,,1,11.7,6.7,,,ada,colo,,,,&Miyaz_5
3198,DC2_PROJ,L1,7/6/2022,17:40.1,,2459767.236,126.1,6.8,275.6,126.1,,1,11.7,7.5,,,ada,colo,,,,&Miyaz_5
3199,DC3_PROJ,L2,7/6/2022,17:40.1,,2459767.236,145.1,25.8,294.6,145.1,,1,11.7,8.3,,,ada,colo,,,,&Miyaz_5
3200,DC2_PROJ,L1,7/6/2022,19:03.3,,2459767.294,210.1,90.4,359.2,210.1,,1,11.7,4.5,,,ada,colo,,,,&Miyaz_5
3201,DC2_PROJ,L1,7/6/2022,19:03.3,,2459767.294,211.1,91.4,0.2,211.1,,1,11.7,6.7,,,ada,colo,,,,&Miyaz_5
3202,DC3_PROJ,L1,7/6/2022,19:03.3,,2459767.294,220.9,101.2,9.9,220.9,,1,11.7,8,,,ada,colo,,,,&Miyaz_5
3203,DC3_PROJ,L2,7/6/2022,19:03.3,,2459767.294,215.3,95.6,4.4,215.3,,1,11.7,8.1,,,ada,colo,,,,&Miyaz_5
3204,DC3_PROJ,L2,7/6/2022,19:03.3,,2459767.294,168.4,48.7,317.5,168.4,,1,11.7,8.3,,,ada,colo,,,,&Miyaz_5
3205,DC2_PROJ,L1,7/6/2022,20:25.6,,2459767.351,282.5,162.4,71.2,282.5,,1,11.7,6.2,,,ada,colo,,,,&Miyaz_5
3206,DC2_PROJ,L1,7/6/2022,20:25.6,,2459767.351,286.3,166.2,75,286.3,,1,11.7,7.2,,,ada,colo,,,,&Miyaz_5
3207,DC2_PROJ,L1,7/6/2022,20:25.6,,2459767.351,252.4,132.2,41,252.4,,1,11.7,7.4,,,ada,colo,,,,&Miyaz_5
3208,DC3_PROJ,L1,7/6/2022,20:25.6,,2459767.351,276,155.8,64.6,276,,1,11.7,7.7,,,ada,colo,,,,&Miyaz_5
3209,DC3_PROJ,L2,7/6/2022,20:25.6,,2459767.351,294.3,174.2,82.9,294.3,,1,11.7,8.1,,,ada,colo,,,,&Miyaz_5
3210,DC3_PROJ,L2,7/6/2022,20:25.6,,2459767.351,259.5,139.3,48.1,259.5,,1,11.7,8.2,,,ada,colo,,,,&Miyaz_5
3211,DC2_PROJ,L1,7/7/2022,18:12.1,,2459768.258,307.5,180.5,89.5,307.5,,1,11.7,6.8,,,ada,colo,,,,&Miyaz_5
3212,DC2_PROJ,L1,7/7/2022,18:12.1,,2459768.258,330.6,203.5,112.6,330.6,,1,11.7,7.3,,,ada,colo,,,,&Miyaz_5
3213,DC2_PROJ,L2,7/7/2022,18:12.1,,2459768.258,293.5,166.5,75.5,293.5,,1,11.7,8.1,,,ada,colo,,,,&Miyaz_5
3214,DC2_PROJ,L1,7/7/2022,19:12.5,,2459768.3,42.2,274.8,183.8,42.2,,1,11.7,7.6,,,ada,colo,,,,&Miyaz_5
3215,DC2_PROJ,L1,7/7/2022,20:20.4,,2459768.348,90,322.3,231.3,90,,1,11.7,7.3,,,ada,colo,,,,&Miyaz_5
3216,DC1_PROJ,L1,7/7/2022,20:20.4,,2459768.348,76.5,308.7,217.8,76.5,,1,11.7,7.4,,,ada,colo,,,,&Miyaz_5
3217,DC2_PROJ,L1,7/7/2022,20:20.4,,2459768.348,56.3,288.6,197.6,56.3,,1,11.7,7.8,,,ada,colo,,,,&Miyaz_5
3218,DC3_PROJ,L2,7/7/2022,20:20.4,,2459768.348,63.6,295.9,204.9,63.6,,1,11.7,8.5,,,ada,colo,,,,&Miyaz_5
3219,DC2_PROJ,L1,7/8/2022,17:57.2,,2459769.248,99.7,325.1,234.4,99.7,,1,11.7,6.1,,,ada,colo,,,,&Miyaz_5
3220,DC1_PROJ,L1,7/8/2022,17:57.2,,2459769.248,88.8,314.2,223.5,88.8,,1,11.7,6.9,,,ada,colo,,,,&Miyaz_5
3221,DC1_PROJ,L1,7/8/2022,17:57.2,,2459769.248,159.6,25,294.3,159.6,,1,11.7,7.8,,,ada,colo,,,,&Miyaz_5
3222,DC3_PROJ,L2,7/8/2022,17:57.2,,2459769.248,94.3,319.7,229,94.3,,1,11.7,8.3,,,ada,colo,,,,&Miyaz_5
3223,DC1_PROJ,L2,7/8/2022,17:57.2,,2459769.248,108.9,334.3,243.6,108.9,,1,11.7,8.3,,,ada,colo,,,,&Miyaz_5
3224,DC2_PROJ,L2,7/8/2022,17:57.2,,2459769.248,121.1,346.5,255.8,121.1,,1,11.7,8.5,,,ada,colo,,,,&Miyaz_5
3225,DC1_PROJ,L1,7/8/2022,18:53.1,,2459769.287,188.1,53.2,322.5,188.1,,1,11.7,7.4,,,ada,colo,,,,&Miyaz_5
3226,DC3_PROJ,L2,7/8/2022,18:53.1,,2459769.287,170.3,35.3,304.6,170.3,,1,11.7,8.2,,,ada,colo,,,,&Miyaz_5
3227,DC3_PROJ,L1,7/8/2022,20:12.9,,2459769.342,207.2,71.9,341.2,207.2,,1,11.7,5.2,,,ada,colo,,,,&Miyaz_5
